repo_path,project,analysis_type,version_family,version,original_path,duplicate_copies,summary
targetALS/06_classification/plsda_baseline.py,targetALS,06_classification,,,targetALS/exp5/plsda_baseline/plsda_baseline.py,,"PLS-DA (and companion linear chemometric) baselines for ALS-vs-CTRL from EEM,"
targetALS/06_classification/predict_exp7_with_exp5_models_v7_lazy_init.py,targetALS,06_classification,,,targetALS/exp7/3/predict_exp7_with_exp5_models_v7_lazy_init.py,,predict_exp7_with_exp5_models_v7_lazy_init.py
targetALS/06_classification/predict_exp7_with_exp5_models_v7b_posindex_autoflip.py,targetALS,06_classification,,,targetALS/exp7/3/predict_exp7_with_exp5_models_v7b_posindex_autoflip.py,,predict_exp7_with_exp5_models_v7b_posindex_autoflip.py
targetALS/06_classification/rerun_faithful/rerun_faithful.py,targetALS,06_classification,rerun_faithful,,targetALS/exp5/rerun_faithful.py,,Faithful re-run of the ORIGINAL training procedure that produced
targetALS/06_classification/rerun_faithful/rerun_faithful_noC9.py,targetALS,06_classification,rerun_faithful,,targetALS/exp5/rerun_faithful_noC9.py,,"NO-C9 variant: identical faithful re-run of the ORIGINAL training procedure,"
targetALS/06_classification/rerun_faithful/rerun_faithful_noC9_matched.py,targetALS,06_classification,rerun_faithful,,targetALS/exp5/rerun_faithful_noC9_matched.py,,MATCHED-FOLD no-C9 variant. Isolates the effect of EXCLUDING the two C9orf72
targetALS/06_classification/rerun_train_5fold.py,targetALS,06_classification,,,targetALS/exp5/rerun_train_5fold.py,,Part 2 — Controlled re-run of the 5-fold autoencoder+classifier training.
targetALS/06_classification/roi_classification_pipeline.py,targetALS,06_classification,,,targetALS/exp5/importance_results/roi_classification_pipeline.py,,ROI-BASED CLASSIFICATION PIPELINE
targetALS/06_classification/score_new_samples_with_svm_params.py,targetALS,06_classification,,,targetALS/exp7/score_new_samples_with_svm_params.py,,Score new samples using exported linear SVM parameters (weights/intercept + thresholds).
targetALS/06_classification/train_linear_svm_on_proxy_logo_ALS_CTRL_with_jpegs.py,targetALS,06_classification,,,targetALS/exp7/train_linear_svm_on_proxy_logo_ALS_CTRL_with_jpegs.py,,LOOCV Linear SVM (LinearSVC) on proxy latents (proxy_latents.csv) with:
targetALS/06_classification/umap_rf.py,targetALS,06_classification,,,targetALS/exp5/physical_descriptors/umap_rf.py,,
targetALS/07_regression/ALSFRS_Score_Analysis/v0_ALSFRS_Score_Analysis.py,targetALS,07_regression,ALSFRS_Score_Analysis,v0,targetALS/PLS/ALSFRS_Score_Analysis.py,,1. LOAD DATA
targetALS/07_regression/ALSFRS_Score_Analysis/v0_ALSFRS_Score_Analysis_reg.py,targetALS,07_regression,ALSFRS_Score_Analysis,v0,targetALS/PLS/ALSFRS_Score_Analysis_reg.py,,1. LOAD DATA
targetALS/07_regression/ALSFRS_Score_Analysis/v2_ALSFRS_Score_Analysis2.py,targetALS,07_regression,ALSFRS_Score_Analysis,v2,targetALS/PLS/ALSFRS_Score_Analysis2.py,,1. LOAD DATA
targetALS/07_regression/ALSFRS_Score_Analysis/v3_ALSFRS_Score_Analysis3.py,targetALS,07_regression,ALSFRS_Score_Analysis,v3,targetALS/PLS/ALSFRS_Score_Analysis3.py,,1. LOAD DATA
targetALS/07_regression/ALSFRS_Score_Analysis2_fdr.py,targetALS,07_regression,,,targetALS/PLS/ALSFRS_Score_Analysis2_fdr.py,,1. LOAD DATA
targetALS/07_regression/ALSFRS_Slope_Analysis/v0_ALSFRS_Slope_Analysis.py,targetALS,07_regression,ALSFRS_Slope_Analysis,v0,targetALS/PLS/ALSFRS_Slope_Analysis.py,,1. LOAD DATA
targetALS/07_regression/ALSFRS_Slope_Analysis/v3_ALSFRS_Slope_Analysis3.py,targetALS,07_regression,ALSFRS_Slope_Analysis,v3,targetALS/PLS/ALSFRS_Slope_Analysis3.py,,1. LOAD DATA
targetALS/07_regression/PLS/PLS.py,targetALS,07_regression,PLS,,targetALS/PLS/PLS.py,,1. LOAD DATA
targetALS/07_regression/PLS/PLS_abs_pred.py,targetALS,07_regression,PLS,,targetALS/PLS/PLS_abs_pred.py,,1. LOAD DATA
targetALS/07_regression/PLS/PLS_ca.py,targetALS,07_regression,PLS,,targetALS/PLS/PLS_ca.py,,1. LOAD DATA
targetALS/07_regression/chirality_regression.py,targetALS,07_regression,,,targetALS/exp5/progression_corr/chirality_regression.py,,ALSFRS / ALSFRS-slope Chirality Regression Pipeline (No PyTorch Required)
targetALS/07_regression/dim477_nonpair_pls_analysis.py,targetALS,07_regression,,,targetALS/PLS/pls/dim477_nonpair_pls_analysis.py,,
targetALS/07_regression/dim477_ridge_diagnose.py,targetALS,07_regression,,,targetALS/exp5/dim477_ridge_diagnose.py,,Diagnose the sharp red (ALS>CTRL) ridges in the difference surface:
targetALS/08_statistics/age_sex_confound.py,targetALS,08_statistics,,,targetALS/exp5/age_sex_confound.py,,Assess age & sex confounding on (a) the AE latent representation broadly and
targetALS/08_statistics/all_confounders.py,targetALS,08_statistics,,,targetALS/exp5/all_confounders.py,,Systematic confounder screen for the ALS-vs-CTRL corona signal.
targetALS/08_statistics/c9_alsaxis.py,targetALS,08_statistics,,,targetALS/exp5/c9_alsaxis.py,,Across ALL latent features: do the C9+ controls project toward ALS more than
targetALS/08_statistics/c9_fold3_why.py,targetALS,08_statistics,,,targetALS/exp5/c9_fold3_why.py,,WHY does fold3 (uniquely) flag C9 control 10 as ALS-like?
targetALS/08_statistics/c9_phenotype.py,targetALS,08_statistics,,,targetALS/exp5/c9_phenotype.py,,"Do the two C9orf72+ controls (codes 10, 30) show an ALS phenotype in the models?"
targetALS/08_statistics/c9_significance.py,targetALS,08_statistics,,,targetALS/exp5/c9_significance.py,,"Are the C9orf72+ controls (10, 30) significantly more ALS-like than other"
targetALS/08_statistics/chirality_descriptor_analysis.py,targetALS,08_statistics,,,targetALS/exp5/physical_descriptors/chirality_descriptor_analysis.py,,chirality_descriptor_analysis.py
targetALS/08_statistics/chirality_independence_pipeline.py,targetALS,08_statistics,,,targetALS/exp5/multiplexing_results/chirality_independence_pipeline.py,,USER SETTINGS
targetALS/08_statistics/dependance_an.py,targetALS,08_statistics,,,targetALS/exp5/multiplexing_results/dependance_an.py,,1. CONFIGURATION
targetALS/08_statistics/dim477_chirality_grouped_enrichment.py,targetALS,08_statistics,,,targetALS/PLS/dim477_chirality_grouped_enrichment.py,,
targetALS/08_statistics/dim477_nfl_misdx.py,targetALS,08_statistics,,,targetALS/exp5/dim477_nfl_misdx.py,,dim477 vs NfL — class separation & misdiagnosis check.
targetALS/08_statistics/dim477_nfl_oof_crosscheck.py,targetALS,08_statistics,,,targetALS/exp5/dim477_nfl_oof_crosscheck.py,,Cross-check: where do the exp5 CNN OOF misclassifications land in dim477-NfL space?
targetALS/08_statistics/dim477_sig_emission.py,targetALS,08_statistics,,,targetALS/exp5/dim477_sig_emission.py,,(1) Find where the ALS vs CTRL difference in the raw normalized 24h EEM is
targetALS/08_statistics/dim_chirality_nfl_bridge.py,targetALS,08_statistics,,,targetALS/PLS/dim_chirality_nfl_bridge.py,,"Bridge analysis between latent dimensions, chirality descriptors, and NFL."
targetALS/08_statistics/intensity_covariance.py,targetALS,08_statistics,,,targetALS/exp5/multiplexing_results/intensity_covariance.py,,1. CONFIGURATION
targetALS/08_statistics/interdependence_pipeline_xlsx/v0_interdependence_pipeline_xlsx.py,targetALS,08_statistics,interdependence_pipeline_xlsx,v0,targetALS/exp5/multiplexing_results/interdependence_pipeline_xlsx.py,,interdependence_pipeline_xlsx.py
targetALS/08_statistics/interdependence_pipeline_xlsx/v2_interdependence_pipeline_xlsx_v2.py,targetALS,08_statistics,interdependence_pipeline_xlsx,v2,targetALS/exp5/multiplexing_results/interdependence_pipeline_xlsx_v2.py,,interdependence_pipeline_xlsx_v2.py
targetALS/08_statistics/lmm_lr_tests/v0_lmm_lr_tests.py,targetALS,08_statistics,lmm_lr_tests,v0,targetALS/exp5/multiplexing_results/lmm_lr_tests.py,,Inputs
targetALS/08_statistics/lmm_lr_tests/v2_lmm_lr_tests2.py,targetALS,08_statistics,lmm_lr_tests,v2,targetALS/exp5/multiplexing_results/lmm_lr_tests2.py,,Inputs
targetALS/08_statistics/normality_intensity_supp.py,targetALS,08_statistics,,,targetALS/exp5/multiplexing_results/PERMANOVA/normality_intensity_supp.py,,Normality assessment of SWCNT chirality peak-intensity features.
targetALS/08_statistics/permanova_distance_sensitivity.py,targetALS,08_statistics,,,targetALS/exp5/multiplexing_results/PERMANOVA/permanova_distance_sensitivity.py,,Distance-metric sensitivity analysis for the timepoint PERMANOVA.
targetALS/08_statistics/permanova_full12_within_subject.py,targetALS,08_statistics,,,targetALS/exp5/multiplexing_results/PERMANOVA/permanova_full12_within_subject.py,,SETTINGS
targetALS/08_statistics/permanova_gaussfit_consistent.py,targetALS,08_statistics,,,targetALS/exp5/multiplexing_results/PERMANOVA/permanova_gaussfit_consistent.py,,Self-consistent PERMANOVA on the Gaussian-fit peak amplitudes + metric-robustness.
targetALS/08_statistics/permdisp_full12_within_subject.py,targetALS,08_statistics,,,targetALS/exp5/multiplexing_results/PERMANOVA/permdisp_full12_within_subject.py,,SETTINGS
targetALS/08_statistics/residual.py,targetALS,08_statistics,,,targetALS/exp5/multiplexing_results/residual.py,,
targetALS/08_statistics/rm_anova_chirality_specific.py,targetALS,08_statistics,,,targetALS/exp5/multiplexing_results/MANOVA/rm_anova_chirality_specific.py,,-------- SETTINGS --------
targetALS/08_statistics/swcns_dependence_folders.py,targetALS,08_statistics,,,targetALS/exp5/multiplexing_results/swcns_dependence_folders.py,,USER SETTINGS
targetALS/08_statistics/swcns_dependence_paired.py,targetALS,08_statistics,,,targetALS/exp5/multiplexing_results/swcns_dependence_paired.py,,USER SETTINGS
targetALS/09_dimensionality_reduction/chirality_dim_convergence/v0_chirality_dim_convergence.py,targetALS,09_dimensionality_reduction,chirality_dim_convergence,v0,targetALS/PLS/chirality_dim_convergence.py,,Chirality–Latent Dimension Convergence Analysis
targetALS/09_dimensionality_reduction/chirality_dim_convergence/v0_chirality_dim_convergence_2_adapted.py,targetALS,09_dimensionality_reduction,chirality_dim_convergence,v0,targetALS/PLS/chirality_dim_convergence_2_adapted.py,,Chirality–Latent Dimension Convergence Analysis
targetALS/09_dimensionality_reduction/chirality_dim_convergence/v2_chirality_dim_convergence_2.py,targetALS,09_dimensionality_reduction,chirality_dim_convergence,v2,targetALS/PLS/chirality_dim_convergence_2.py,,Chirality–Latent Dimension Convergence Analysis
targetALS/09_dimensionality_reduction/delta_PCA.py,targetALS,09_dimensionality_reduction,,,targetALS/exp5/multiplexing_results/delta_PCA.py,,
targetALS/09_dimensionality_reduction/dim477_region_pilot/v0_dim477_region_pilot.py,targetALS,09_dimensionality_reduction,dim477_region_pilot,v0,targetALS/exp5/dim477_region_pilot.py,,PILOT: chirality-region reduction of the 24h dim477 reconstruction map.
targetALS/09_dimensionality_reduction/dim477_region_pilot/v2_dim477_region_pilot_v2.py,targetALS,09_dimensionality_reduction,dim477_region_pilot,v2,targetALS/exp5/dim477_region_pilot_v2.py,,"PILOT v2 — region reduction of the 24h dim477 component, revised criteria."
targetALS/09_dimensionality_reduction/run_latent_clinical_corr_and_pca.py,targetALS,09_dimensionality_reduction,,,targetALS/proxy_recon/run_latent_clinical_corr_and_pca.py,,run_latent_clinical_corr_and_pca.py
targetALS/09_dimensionality_reduction/run_modelwise_union_corr_pca.py,targetALS,09_dimensionality_reduction,,,targetALS/proxy_recon/run_modelwise_union_corr_pca.py,,run_modelwise_union_corr_pca.py
targetALS/09_dimensionality_reduction/time_pca.py,targetALS,09_dimensionality_reduction,,,targetALS/exp5/multiplexing_results/time_pca.py,,
targetALS/10_qc_validation/controls_analysis.py,targetALS,10_qc_validation,,,targetALS/exp5/tech_controls/analysis/controls_analysis.py,,Technical-control analysis (A-D) for the reviewer comment:
targetALS/10_qc_validation/exp4_controls_analysis.py,targetALS,10_qc_validation,,,targetALS/exp5/tech_controls/analysis/exp4_controls_analysis.py,,exp4 technical controls (FIT_controls_ex4.xlsx) — the strongest control set:
targetALS/10_qc_validation/generate_synthetic_surrogates/generate_synthetic_surrogates__from-targetals.py,targetALS,10_qc_validation,generate_synthetic_surrogates,,targetALS/generate_synthetic_surrogates.py,,Generate synthetic surrogate samples with batch effects for spectroscopic data augmentation
targetALS/10_qc_validation/generate_synthetic_surrogates/generate_synthetic_surrogates__from-v1.py,targetALS,10_qc_validation,generate_synthetic_surrogates,,targetALS/exp7/cumulative/24h/v1/generate_synthetic_surrogates.py,targetALS/exp7/cumulative/24h/files (1)/generate_synthetic_surrogates.py,Generate synthetic surrogate samples with batch effects for spectroscopic data augmentation
targetALS/10_qc_validation/kinetics_analysis.py,targetALS,10_qc_validation,,,targetALS/exp5/tech_controls/analysis/kinetics_analysis.py,,"Dense corona-kinetics analysis (7 tp x 3 conditions x 2 CNT conc, 1 EEM each)."
targetALS/10_qc_validation/qc_ae_axis_angle.py,targetALS,10_qc_validation,,,targetALS/exp5/tech_controls/analysis/qc_ae_axis_angle.py,,How far off is the PBS->FBS axis from the CTRL->ALS axis in the conv-AE latent?
targetALS/10_qc_validation/qc_ae_controls.py,targetALS,10_qc_validation,,,targetALS/exp5/tech_controls/analysis/qc_ae_controls.py,,Tier-3 QC in the autoencoder's own feature space.
targetALS/10_qc_validation/qc_ae_globalscale.py,targetALS,10_qc_validation,,,targetALS/exp5/tech_controls/analysis/qc_ae_globalscale.py,,Does the per-image min-max normalisation hide the PBS/FBS contrast?
targetALS/10_qc_validation/qc_ae_pca_controls.py,targetALS,10_qc_validation,,,targetALS/exp5/tech_controls/analysis/qc_ae_pca_controls.py,,PCA of the conv-AE latent space computed on the TECHNICAL CONTROLS ONLY
targetALS/10_qc_validation/qc_ae_umap.py,targetALS,10_qc_validation,,,targetALS/exp5/tech_controls/analysis/qc_ae_umap.py,,"UMAP of the conv-AE latent space (z_agg), with the technical controls embedded"
targetALS/10_qc_validation/qc_apply_exp5.py,targetALS,10_qc_validation,,,targetALS/exp5/tech_controls/analysis/qc_apply_exp5.py,,Apply the PBS-anchored QC framework (qc_metrics.py) retrospectively to the exp5
targetALS/10_qc_validation/qc_metrics.py,targetALS,10_qc_validation,,,targetALS/exp5/tech_controls/analysis/qc_metrics.py,,Assay QC framework anchored on the PBS negative control.
targetALS/10_qc_validation/qc_scheme_figure.py,targetALS,10_qc_validation,,,targetALS/exp5/tech_controls/analysis/qc_scheme_figure.py,,"Schematic summary of the three-tier PBS-anchored QC framework, with the proposed"
targetALS/10_qc_validation/size_matched_control.py,targetALS,10_qc_validation,,,targetALS/exp5/size_matched_control.py,,SIZE-MATCHED CONTROL for the age-matched retrain.
targetALS/10_qc_validation/validate_multiplexing_ple.py,targetALS,10_qc_validation,,,targetALS/exp5/multiplexing_results/validate_multiplexing_ple.py,,USER SETTINGS
targetALS/13_figures/age_sex_confound_figs/v0_age_sex_confound_figs.py,targetALS,13_figures,age_sex_confound_figs,v0,targetALS/exp5/age_sex_confound_figs.py,,(a) age distribution by group
targetALS/13_figures/age_sex_confound_figs/v2_age_sex_confound_figs2.py,targetALS,13_figures,age_sex_confound_figs,v2,targetALS/exp5/age_sex_confound_figs2.py,,Two SEPARATE confounding figures:
targetALS/13_figures/c9_phenotype_fig.py,targetALS,13_figures,,,targetALS/exp5/c9_phenotype_fig.py,,latent ALS-composite percentiles (from c9_phenotype.py stdout)
targetALS/13_figures/chirality_trajectories_emm.py,targetALS,13_figures,,,targetALS/exp5/multiplexing_results/chirality_trajectories_emm.py,,Settings
targetALS/13_figures/dim477_eem_trace.py,targetALS,13_figures,,,targetALS/exp5/dim477_eem_trace.py,,Trace dim477 back to EEM features for the two dim477-misclassified controls
targetALS/13_figures/dim477_gif_only.py,targetALS,13_figures,,,targetALS/exp5/dim477_gif_only.py,,"Regenerate only the edge-cropped rotating GIF, with downsampled surfaces"
targetALS/13_figures/dim477_group_maps.py,targetALS,13_figures,,,targetALS/exp5/dim477_group_maps.py,,Group-average dim477 spectral maps: ALS vs CTRL.
targetALS/13_figures/dim477_surface_compare.py,targetALS,13_figures,,,targetALS/exp5/dim477_surface_compare.py,,3D surface comparison of the mean 24h EEM: ALS vs CTRL.
targetALS/13_figures/dim477_surface_cropped.py,targetALS,13_figures,,,targetALS/exp5/dim477_surface_cropped.py,,Edge-cropped re-render of the ALS vs CTRL 24h EEM surfaces.
targetALS/13_figures/dim477_surface_gif_drape.py,targetALS,13_figures,,,targetALS/exp5/dim477_surface_gif_drape.py,,(1) Rotating GIF of the overlaid ALS vs CTRL mean 24h EEM surfaces.
targetALS/13_figures/emm_contrasts_plot.py,targetALS,13_figures,,,targetALS/exp5/multiplexing_results/emm_contrasts_plot.py,,Settings
targetALS/13_figures/plot_existing_metrics.py,targetALS,13_figures,,,targetALS/exp5/plot_existing_metrics.py,,Part 1 — Metrics + graphs for the EXISTING saved models in 5_fold_models_original/.
targetALS/13_figures/plot_rerun_metrics.py,targetALS,13_figures,,,targetALS/exp5/plot_rerun_metrics.py,,"Part 2 plotting — graphs for the controlled re-run (model_metrics_rerun/),"
targetALS/13_figures/residual_heatmap.py,targetALS,13_figures,,,targetALS/exp5/multiplexing_results/residual_heatmap.py,,Folder containing your corr_residual_*.csv files
targetALS/13_figures/step5_visualize_top5_rois.py,targetALS,13_figures,,,targetALS/proxy_recon/super_selection/step5_visualize_top5_rois.py,,STEP 5 (CORRECTED): Visualize Top 5 ROI Masks on Mean EEM Spectrum
targetALS/13_figures/volcano_plots.py,targetALS,13_figures,,,targetALS/MS/volcano_plots.py,,Publication-quality volcano plots for the ALS vs CTRL MS experiments.
